ClientCode,ProductCode,Date,Quantity
C00072,VW000038990BRA,2025_26,4000
C00072,V53342696BRA,2025_26,2205
C00072,VW000058808BRA,2025_26,6300
C00072,VW000037335BRA,2025_26,2100
C00072,VW447251BRA,2025_26,1400
C00072,V53343086BRA,2025_26,700
C00072,VW151616BRA,2025_26,1540
C00072,V53342696BRA,2025_27,1764
C00072,VW000038990BRA,2025_27,3200
C00072,VW000035923BRA,2025_27,13440
C00072,VW000058808BRA,2025_27,6440
C00072,V53343086BRA,2025_27,560
C00072,VW151616BRA,2025_27,1540
C00072,VW000037335BRA,2025_27,2100
C00072,VW447251BRA,2025_27,1540
C00072,VW447251BRA,2025_28,1400
C00072,VW000037335BRA,2025_28,1960
C00072,V53343086BRA,2025_28,700
C00072,VW151616BRA,2025_28,1680
C00072,VW000058808BRA,2025_28,6020
C00072,VW000035923BRA,2025_28,12460
C00072,VW000038990BRA,2025_28,4000
C00072,V53342696BRA,2025_28,2205
C00072,V1001MR035,2025_28,160
C00072,V53343086BRA,2025_29,560
C00072,VW151616BRA,2025_29,1540
C00072,VW000037335BRA,2025_29,1680
C00072,VW447251BRA,2025_29,1540
C00072,VW000035923BRA,2025_29,12040
C00072,VW000038990BRA,2025_29,3200
C00072,V53342696BRA,2025_29,1764
C00072,VW000058808BRA,2025_29,5740
C00072,V53342696BRA,2025_30,1764
C00072,VW000038990BRA,2025_30,4000
C00072,VW000035923BRA,2025_30,11900
C00072,V1001MR035,2025_30,80
C00072,VW000058808BRA,2025_30,5740
C00072,VW447251BRA,2025_30,1400
C00072,VW000037335BRA,2025_30,1820
C00072,V53343086BRA,2025_30,560
C00072,VW151616BRA,2025_30,1540
C00072,V53343086BRA,2025_31,700
C00072,VW151616BRA,2025_31,1540
C00072,VW000037335BRA,2025_31,1820
C00072,VW447251BRA,2025_31,1540
C00072,VW000038990BRA,2025_31,4000
C00072,VW000035923BRA,2025_31,12040
C00072,V1001MR035,2025_31,80
C00072,V53342696BRA,2025_31,1764
C00072,VW000058808BRA,2025_31,5880
C00072,VW000038990BRA,2025_32,3200
C00072,V53342696BRA,2025_32,1764
C00072,VW000035923BRA,2025_32,11900
C00072,VW000058808BRA,2025_32,5740
C00072,VW000037335BRA,2025_32,1680
C00072,VW447251BRA,2025_32,1400
C00072,V53343086BRA,2025_32,560
C00072,VW151616BRA,2025_32,1540
C00072,VW447251BRA,2025_33,1540
C00072,VW000037335BRA,2025_33,1960
C00072,V53343086BRA,2025_33,700
C00072,VW151616BRA,2025_33,1680
C00072,VW000035923BRA,2025_33,14700
C00072,V1001MR035,2025_33,240
C00072,V53342696BRA,2025_33,2646
C00072,VW000038990BRA,2025_33,4000
C00072,VW000058808BRA,2025_33,6020
C00072,VW000037335BRA,2025_34,1820
C00072,VW447251BRA,2025_34,1400
C00072,V53343086BRA,2025_34,560
C00072,VW151616BRA,2025_34,1540
C00072,VW000058808BRA,2025_34,6020
C00072,VW000035923BRA,2025_34,14700
C00072,VW000038990BRA,2025_34,3200
C00072,V1001MR035,2025_34,160
C00072,V53342696BRA,2025_34,2205
C00072,VW000058808BRA,2025_35,7280
C00072,VW000035923BRA,2025_35,13300
C00072,VW000038990BRA,2025_35,3200
C00072,V1001MR035,2025_35,80
C00072,V53342696BRA,2025_35,1764
C00072,VW000037335BRA,2025_35,2100
C00072,VW447251BRA,2025_35,2660
C00072,VW151616BRA,2025_35,1260
C00072,V53343086BRA,2025_35,1120
C00072,VW000058808BRA,2025_36,5880
C00072,VW000035923BRA,2025_36,14140
C00072,V53342696BRA,2025_36,2646
C00072,VW000038990BRA,2025_36,3200
C00072,V1001MR035,2025_36,160
C00072,VW151616BRA,2025_36,1540
C00072,V53343086BRA,2025_36,560
C00072,VW447251BRA,2025_36,1400
C00072,VW000037335BRA,2025_36,1680
C00072,VW000035923BRA,2025_37,11480
C00072,V1001MR035,2025_37,80
C00072,VW000038990BRA,2025_37,3200
C00072,V53342696BRA,2025_37,1764
C00072,VW000058808BRA,2025_37,5040
C00072,VW447251BRA,2025_37,980
C00072,VW000037335BRA,2025_37,1540
C00072,VW151616BRA,2025_37,1400
C00072,V53343086BRA,2025_37,560
C00072,VW000058808BRA,2025_38,5040
C00072,VW000035923BRA,2025_38,9660
C00072,VW000038990BRA,2025_38,3200
C00072,VW000024158,2025_38,80
C00072,V53342696BRA,2025_38,1764
C00072,VW447251BRA,2025_38,1400
C00072,VW000037335BRA,2025_38,1260
C00072,VW151616BRA,2025_38,1120
C00072,V53343086BRA,2025_38,560
C00072,VW000038990BRA,2025_39,3200
C00072,VW000035923BRA,2025_39,11480
C00072,V53342696BRA,2025_39,1764
C00072,VW000058808BRA,2025_39,5180
C00072,VW000037335BRA,2025_39,1400
C00072,VW447251BRA,2025_39,980
C00072,VW151616BRA,2025_39,1400
C00072,V53343086BRA,2025_39,420
C00072,V53343086BRA,2025_40,420
C00072,VW151616BRA,2025_40,1120
C00072,VW000037335BRA,2025_40,1400
C00072,VW447251BRA,2025_40,1120
C00072,VW000058808BRA,2025_40,4340
C00072,V53342696BRA,2025_40,1323
C00072,VW000038990BRA,2025_40,2400
C00072,VW000035923BRA,2025_40,9240
C00072,VW000035923BRA,2025_41,9660
C00072,VW000038990BRA,2025_41,2400
C00072,V53342696BRA,2025_41,1764
C00072,V1001MR035,2025_41,160
C00072,VW000058808BRA,2025_41,5040
C00072,VW447251BRA,2025_41,1540
C00072,VW000037335BRA,2025_41,1260
C00072,VW151616BRA,2025_41,1260
C00072,V53343086BRA,2025_41,700
C00072,VW000058808BRA,2025_42,5880
C00072,VW000038990BRA,2025_42,4000
C00072,VW000035923BRA,2025_42,13020
C00072,V53342696BRA,2025_42,2205
C00072,VW000024158,2025_42,240
C00072,VW447251BRA,2025_42,1400
C00072,VW000037335BRA,2025_42,1120
C00072,VW151616BRA,2025_42,1540
C00072,V53343086BRA,2025_42,700
C00072,VW000058808BRA,2025_43,5880
C00072,VW000035923BRA,2025_43,13020
C00072,V53342696BRA,2025_43,2205
C00072,VW000038990BRA,2025_43,4000
C00072,V1001MR035,2025_43,80
C00072,VW447251BRA,2025_43,1400
C00072,VW000037335BRA,2025_43,1120
C00072,VW151616BRA,2025_43,1540
C00072,V53343086BRA,2025_43,560
C00072,VW000035923BRA,2025_44,12040
C00072,VW000038990BRA,2025_44,3200
C00072,V53342696BRA,2025_44,1764
C00072,VW000058808BRA,2025_44,3500
C00072,VW000037335BRA,2025_44,700
C00072,VW151616BRA,2025_44,1540
C00072,VW000058808BRA,2025_45,5880
C00072,VW000035923BRA,2025_45,13020
C00072,V53342696BRA,2025_45,2205
C00072,VW000038990BRA,2025_45,4000
C00072,V1001MR035,2025_45,80
C00072,VW000037335BRA,2025_45,1120
C00072,VW447251BRA,2025_45,1540
C00072,VW151616BRA,2025_45,1540
C00072,V53343086BRA,2025_45,700
C00072,VW000058808BRA,2025_46,6020
C00072,VW000035923BRA,2025_46,13440
C00072,VW000038990BRA,2025_46,3200
C00072,V1001MR035,2025_46,80
C00072,V53342696BRA,2025_46,2205
C00072,VW447251BRA,2025_46,1400
C00072,VW000037335BRA,2025_46,2100
C00072,VW151616BRA,2025_46,1540
C00072,V53343086BRA,2025_46,560
C00072,VW000058808BRA,2025_47,5880
C00072,VW000035923BRA,2025_47,13580
C00072,VW000038990BRA,2025_47,3200
C00072,VW000024158,2025_47,240
C00072,V53342696BRA,2025_47,2205
C00072,V1001MR035,2025_47,160
C00072,VW447251BRA,2025_47,1400
C00072,VW000037335BRA,2025_47,1960
C00072,VW151616BRA,2025_47,1540
C00072,V53343086BRA,2025_47,560
C00072,V1001MR035,2025_48,320
C00072,VW000035923BRA,2025_48,13300
C00072,VW000038990BRA,2025_48,4000
C00072,V53342696BRA,2025_48,2205
C00072,VW000058808BRA,2025_48,6020
C00072,VW000037335BRA,2025_48,2100
C00072,VW447251BRA,2025_48,1400
C00072,VW151616BRA,2025_48,1400
C00072,V53343086BRA,2025_48,700
C00072,VW000038990BRA,2025_49,3200
C00072,VW000035923BRA,2025_49,13440
C00072,V1001MR035,2025_49,80
C00072,V53342696BRA,2025_49,2205
C00072,VW000056480,2025_49,720
C00072,VW000058808BRA,2025_49,6020
C00072,VW151616BRA,2025_49,1540
C00072,V53343086BRA,2025_49,560
C00072,VW000037335BRA,2025_49,1960
C00072,VW447251BRA,2025_49,1400
C00072,VW000058808BRA,2025_50,5880
C00072,VW000035923BRA,2025_50,13580
C00072,V53342696BRA,2025_50,2205
C00072,VW000038990BRA,2025_50,3200
C00072,VW447251BRA,2025_50,1400
C00072,VW000037335BRA,2025_50,2380
C00072,VW151616BRA,2025_50,1540
C00072,V53343086BRA,2025_50,560
C00072,VW000035923BRA,2025_51,13440
C00072,VW000038990BRA,2025_51,4000
C00072,VW000024158,2025_51,240
C00072,V1001MR035,2025_51,160
C00072,V53342696BRA,2025_51,2205
C00072,VW000058808BRA,2025_51,5880
C00072,VW447251BRA,2025_51,1540
C00072,VW000037335BRA,2025_51,2380
C00072,VW151616BRA,2025_51,1540
C00072,V53343086BRA,2025_51,700
C00072,VW000037335BRA,2025_52,2380
C00072,VW447251BRA,2025_52,1400
C00072,VW151616BRA,2025_52,1680
C00072,V53343086BRA,2025_52,560
C00072,VW000058808BRA,2025_52,5880
C00072,VW000035923BRA,2025_52,13580
C00072,VW000038990BRA,2025_52,3200
C00072,V53342696BRA,2025_52,1764
C00072,V53343086BRA,2026_1,700
C00072,VW151616BRA,2026_1,1540
C00072,VW000037335BRA,2026_1,2380
C00072,VW447251BRA,2026_1,1540
C00072,VW000035923BRA,2026_1,13440
C00072,VW000038990BRA,2026_1,4000
C00072,V53342696BRA,2026_1,2205
C00072,VW000058808BRA,2026_1,6020
C00072,V53343086BRA,2026_2,1120
C00072,VW151616BRA,2026_2,1260
C00072,VW447251BRA,2026_2,2520
C00072,VW000037335BRA,2026_2,2240
C00072,VW000058808BRA,2026_2,7140
C00072,VW000035923BRA,2026_2,12180
C00072,V53342696BRA,2026_2,1323
C00072,VW000038990BRA,2026_2,3200
C00072,VW000058808BRA,2026_3,6020
C00072,VW000038990BRA,2026_3,3200
C00072,VW000024158,2026_11,80
C00072,V53342696BRA,2026_3,2205
C00072,VW000035923BRA,2026_3,13020
C00072,V1001MR035,2026_3,160
C00072,VW447251BRA,2026_3,1540
C00072,VW000037335BRA,2026_3,1960
C00072,VW151616BRA,2026_3,1540
C00072,V53343086BRA,2026_3,560
C00072,VW000035923BRA,2026_4,12740
C00072,VW000038990BRA,2026_4,4000
C00072,V53342696BRA,2026_4,2205
C00072,VW000058808BRA,2026_4,5460
C00072,VW447251BRA,2026_4,1120
C00072,VW000037335BRA,2026_4,1960
C00072,VW151616BRA,2026_4,1540
C00072,V53343086BRA,2026_4,560
C00072,VW000058808BRA,2026_5,4760
C00072,VW000035923BRA,2026_5,10360
C00072,VW000038990BRA,2026_5,2400
C00072,V53342696BRA,2026_5,1323
C00072,VW000037335BRA,2026_5,1400
C00072,VW447251BRA,2026_5,1260
C00072,VW151616BRA,2026_5,1260
C00072,V53343086BRA,2026_5,560
C00072,VW000058808BRA,2026_6,5180
C00072,VW000035923BRA,2026_6,10780
C00072,V53342696BRA,2026_6,1764
C00072,VW000038990BRA,2026_6,3200
C00072,VW000037335BRA,2026_6,1680
C00072,VW447251BRA,2026_6,1400
C00072,VW151616BRA,2026_6,1260
C00072,V53343086BRA,2026_6,560
C00072,VW000058808BRA,2026_7,6020
C00072,VW000035923BRA,2026_7,13020
C00072,VW000038990BRA,2026_7,4000
C00072,V53342696BRA,2026_7,2205
C00072,VW000037335BRA,2026_7,2240
C00072,VW447251BRA,2026_7,1400
C00072,VW151616BRA,2026_7,1540
C00072,V53343086BRA,2026_7,700
C00072,VW000038990BRA,2026_8,3200
C00072,V53342696BRA,2026_8,2205
C00072,VW000024158,2026_12,240
C00072,VW000035923BRA,2026_8,13020
C00072,V1001MR035,2026_8,240
C00072,VW000058808BRA,2026_8,5880
C00072,VW447251BRA,2026_8,1540
C00072,VW000037335BRA,2026_8,2240
C00072,VW151616BRA,2026_8,1540
C00072,V53343086BRA,2026_8,560
C00072,VW000058808BRA,2026_9,3640
C00072,VW000038990BRA,2026_9,4000
C00072,VW000035923BRA,2026_9,11480
C00072,V53342696BRA,2026_9,2205
C00072,VW000037335BRA,2026_9,1540
C00072,VW151616BRA,2026_9,1540
C00072,VW000058808BRA,2026_10,6020
C00072,VW000035923BRA,2026_10,13020
C00072,V53342696BRA,2026_10,1764
C00072,V1001MR035,2026_10,80
C00072,VW000038990BRA,2026_10,3200
C00072,VW447251BRA,2026_10,1400
C00072,VW000037335BRA,2026_10,2240
C00072,VW151616BRA,2026_10,1680
C00072,V53343086BRA,2026_10,700
C00072,VW000038990BRA,2026_11,4000
C00072,VW000035923BRA,2026_11,12320
C00072,VW000024158,2026_13,80
C00072,V53342696BRA,2026_11,2205
C00072,V1001MR035,2026_11,160
C00072,VW000058808BRA,2026_11,5600
C00072,VW447251BRA,2026_11,1400
C00072,VW000037335BRA,2026_11,2100
C00072,VW151616BRA,2026_11,1400
C00072,V53343086BRA,2026_11,560
C00072,VW000038990BRA,2026_12,3200
C00072,VW000035923BRA,2026_12,12460
C00072,V1001MR035,2026_12,240
C00072,V53342696BRA,2026_12,1764
C00072,VW000024158,2026_14,80
C00072,VW000058808BRA,2026_12,5740
C00072,VW447251BRA,2026_12,1400
C00072,VW000037335BRA,2026_12,2240
C00072,VW151616BRA,2026_12,1540
C00072,V53343086BRA,2026_12,560
C00072,VW000058808BRA,2026_13,5600
C00072,VW000038990BRA,2026_13,3200
C00072,VW000024158,2026_16,240
C00072,VW000035923BRA,2026_13,12460
C00072,V53342696BRA,2026_13,1764
C00072,V1001MR035,2026_13,80
C00072,VW447251BRA,2026_13,1400
C00072,VW000037335BRA,2026_13,2100
C00072,VW151616BRA,2026_13,1400
C00072,V53343086BRA,2026_13,700
C00072,V53343086BRA,2026_14,560
C00072,VW151616BRA,2026_14,1540
C00072,VW000037335BRA,2026_14,2100
C00072,VW447251BRA,2026_14,1400
C00072,VW000035923BRA,2026_14,12600
C00072,V1001MR035,2026_14,80
C00072,V53342696BRA,2026_14,2205
C00072,VW000038990BRA,2026_14,4000
C00072,VW000024158,2026_21,240
C00072,VW000058808BRA,2026_14,5740
C00072,VW000035923BRA,2026_15,12740
C00072,VW000038990BRA,2026_15,3200
C00072,V53342696BRA,2026_15,1764
C00072,V1001MR035,2026_15,80
C00072,VW000058808BRA,2026_15,5880
C00072,V53343086BRA,2026_15,700
C00072,VW151616BRA,2026_15,1540
C00072,VW447251BRA,2026_15,1540
C00072,VW000037335BRA,2026_15,2240
C00072,VW000035923BRA,2026_16,11900
C00072,V1001MR035,2026_16,80
C00072,V53342696BRA,2026_16,1764
C00072,VW000038990BRA,2026_16,3200
C00072,VW000024158,2026_25,240
C00072,VW000058808BRA,2026_16,7280
C00072,V53343086BRA,2026_16,1120
C00072,VW151616BRA,2026_16,1260
C00072,VW447251BRA,2026_16,2520
C00072,VW000037335BRA,2026_16,2240
C00072,VW000035923BRA,2026_17,13020
C00072,VW000038990BRA,2026_17,4000
C00072,V53342696BRA,2026_17,2205
C00072,V1001MR035,2026_17,160
C00072,VW000058808BRA,2026_17,6020
C00072,VW151616BRA,2026_17,1540
C00072,V53343086BRA,2026_17,560
C00072,VW447251BRA,2026_17,1540
C00072,VW000037335BRA,2026_17,2100
C00072,VW000038990BRA,2026_18,3200
C00072,V1001MR035,2026_18,80
C00072,VW000035923BRA,2026_18,13020
C00072,V53342696BRA,2026_18,2205
C00072,VW000058808BRA,2026_18,5880
C00072,VW151616BRA,2026_18,1540
C00072,V53343086BRA,2026_18,700
C00072,VW447251BRA,2026_18,1400
C00072,VW000037335BRA,2026_18,2100
C00072,VW000035923BRA,2026_19,11480
C00072,VW000038990BRA,2026_19,4000
C00072,V1001MR035,2026_19,80
C00072,V53342696BRA,2026_19,1764
C00072,VW000058808BRA,2026_19,3640
C00072,VW151616BRA,2026_19,1540
C00072,VW000037335BRA,2026_19,1540
C00072,VW000035923BRA,2026_20,13020
C00072,VW000038990BRA,2026_20,3200
C00072,V1001MR035,2026_20,160
C00072,V53342696BRA,2026_20,2205
C00072,VW000058808BRA,2026_20,5880
C00072,VW151616BRA,2026_20,1540
C00072,V53343086BRA,2026_20,700
C00072,VW000037335BRA,2026_20,2240
C00072,VW447251BRA,2026_20,1540
C00072,VW000038990BRA,2026_21,4000
C00072,VW000024158,2026_29,240
C00072,V53342696BRA,2026_21,1764
C00072,V1001MR035,2026_21,160
C00072,VW000035923BRA,2026_21,12880
C00072,VW000058808BRA,2026_21,6020
C00072,VW151616BRA,2026_21,1680
C00072,V53343086BRA,2026_21,560
C00072,VW447251BRA,2026_21,1400
C00072,VW000037335BRA,2026_21,2100
C00072,V1001MR035,2026_22,80
C00072,VW000035923BRA,2026_22,13020
C00072,V53342696BRA,2026_22,2205
C00072,VW000038990BRA,2026_22,4000
C00072,VW000058808BRA,2026_22,5880
C00072,VW151616BRA,2026_22,1540
C00072,V53343086BRA,2026_22,700
C00072,VW447251BRA,2026_22,1540
C00072,VW000037335BRA,2026_22,2240
C00072,VW447251BRA,2026_23,1400
C00072,VW000037335BRA,2026_23,2100
C00072,VW151616BRA,2026_23,1540
C00072,V53343086BRA,2026_23,560
C00072,VW000058808BRA,2026_23,6020
C00072,VW000035923BRA,2026_23,13020
C00072,VW000038990BRA,2026_23,3200
C00072,V53342696BRA,2026_23,2205
C00072,V1001MR035,2026_23,160
C00072,VW000038990BRA,2026_24,4000
C00072,VW000035923BRA,2026_24,12880
C00072,V53342696BRA,2026_24,1764
C00072,VW000058808BRA,2026_24,6020
C00072,VW447251BRA,2026_24,1540
C00072,VW000037335BRA,2026_24,2100
C00072,VW151616BRA,2026_24,1540
C00072,V53343086BRA,2026_24,700
C00072,VW000058808BRA,2026_25,7140
C00072,VW000038990BRA,2026_25,2400
C00072,VW000035923BRA,2026_25,12040
C00072,VW000024158,2026_3,240
C00072,V53342696BRA,2026_25,1764
C00072,VW000037335BRA,2026_25,2240
C00072,VW447251BRA,2026_25,2520
C00072,VW151616BRA,2026_25,1260
C00072,V53343086BRA,2026_25,1120
C00072,VW000058808BRA,2026_26,5880
C00072,VW000038990BRA,2026_26,4000
C00072,V53342696BRA,2026_26,2205
C00072,VW000035923BRA,2026_26,13020
C00072,VW447251BRA,2026_26,1540
C00072,VW000037335BRA,2026_26,2240
C00072,VW151616BRA,2026_26,1540
C00072,V53343086BRA,2026_26,560
C00072,V53343086BRA,2026_27,700
C00072,VW151616BRA,2026_27,1540
C00072,VW000037335BRA,2026_27,2240
C00072,VW447251BRA,2026_27,1400
C00072,VW000035923BRA,2026_27,12880
C00072,V53342696BRA,2026_27,1764
C00072,VW000038990BRA,2026_27,4000
C00072,VW000058808BRA,2026_27,6020
C00072,VW151616BRA,2026_28,1540
C00072,VW000037335BRA,2026_28,1540
C00072,VW000035923BRA,2026_28,11480
C00072,VW000038990BRA,2026_28,3200
C00072,V53342696BRA,2026_28,2205
C00072,VW000058808BRA,2026_28,3640
C00072,VW000038990BRA,2026_29,4000
C00072,VW000035923BRA,2026_29,12880
C00072,V1001MR035,2026_29,160
C00072,VW000024158,2026_34,240
C00072,V53342696BRA,2026_29,1764
C00072,VW000058808BRA,2026_29,5880
C00072,VW151616BRA,2026_29,1680
C00072,V53343086BRA,2026_29,560
C00072,VW000037335BRA,2026_29,2100
C00072,VW447251BRA,2026_29,1540
C00072,VW000035923BRA,2026_30,11900
C00072,VW000038990BRA,2026_30,2400
C00072,V53342696BRA,2026_30,1764
C00072,V1001MR035,2026_30,80
C00072,VW000058808BRA,2026_30,7280
C00072,VW151616BRA,2026_30,1260
C00072,V53343086BRA,2026_30,1120
C00072,VW447251BRA,2026_30,2660
C00072,VW000037335BRA,2026_30,2240
C00072,VW000058808BRA,2026_31,6020
C00072,VW000035923BRA,2026_31,13020
C00072,VW000038990BRA,2026_31,4000
C00072,V53342696BRA,2026_31,2205
C00072,VW151616BRA,2026_31,1540
C00072,V53343086BRA,2026_31,700
C00072,VW000037335BRA,2026_31,2240
C00072,VW447251BRA,2026_31,1400
C00072,VW000035923BRA,2026_32,12600
C00072,V1001MR035,2026_32,160
C00072,V53342696BRA,2026_32,1764
C00072,VW000038990BRA,2026_32,4000
C00072,VW000058808BRA,2026_32,5460
C00072,VW151616BRA,2026_32,1540
C00072,V53343086BRA,2026_32,560
C00072,VW447251BRA,2026_32,1120
C00072,VW000037335BRA,2026_32,2100
C00072,VW000035923BRA,2026_33,10640
C00072,VW000038990BRA,2026_33,2400
C00072,V53342696BRA,2026_33,1764
C00072,V1001MR035,2026_33,160
C00072,VW000058808BRA,2026_33,5320
C00072,VW151616BRA,2026_33,1260
C00072,V53343086BRA,2026_33,560
C00072,VW447251BRA,2026_33,1540
C00072,VW000037335BRA,2026_33,1680
C00072,VW000038990BRA,2026_34,4000
C00072,V1001MR035,2026_34,80
C00072,VW000024158,2026_38,240
C00072,V53342696BRA,2026_34,2205
C00072,VW000035923BRA,2026_34,12740
C00072,VW000058808BRA,2026_34,5320
C00072,VW151616BRA,2026_34,1540
C00072,V53343086BRA,2026_34,560
C00072,VW447251BRA,2026_34,1120
C00072,VW000037335BRA,2026_34,2100
C00072,VW000058808BRA,2026_35,5320
C00072,VW000035923BRA,2026_35,10780
C00072,VW000038990BRA,2026_35,3200
C00072,V53342696BRA,2026_35,1764
C00072,V1001MR035,2026_35,160
C00072,VW151616BRA,2026_35,1260
C00072,V53343086BRA,2026_35,560
C00072,VW000037335BRA,2026_35,1820
C00072,VW447251BRA,2026_35,1540
C00072,VW000058808BRA,2026_36,5880
C00072,V1001MR035,2026_36,80
C00072,V53342696BRA,2026_36,1764
C00072,VW000035923BRA,2026_36,12880
C00072,VW000038990BRA,2026_36,3200
C00072,VW151616BRA,2026_36,1540
C00072,V53343086BRA,2026_36,700
C00072,VW000037335BRA,2026_36,2100
C00072,VW447251BRA,2026_36,1260
C00072,VW000058808BRA,2026_37,5040
C00072,VW000038990BRA,2026_37,3200
C00072,VW000035923BRA,2026_37,11760
C00072,V53342696BRA,2026_37,2205
C00072,V1001MR035,2026_37,160
C00072,VW151616BRA,2026_37,1400
C00072,V53343086BRA,2026_37,420
C00072,VW447251BRA,2026_37,1120
C00072,VW000037335BRA,2026_37,1820
C00072,VW000058808BRA,2026_38,4620
C00072,VW000038990BRA,2026_38,3200
C00072,V1001MR035,2026_38,80
C00072,VW000035923BRA,2026_38,9660
C00072,V53342696BRA,2026_38,1323
C00072,VW000024158,2026_43,240
C00072,VW151616BRA,2026_38,1260
C00072,V53343086BRA,2026_38,560
C00072,VW000037335BRA,2026_38,1680
C00072,VW447251BRA,2026_38,1260
C00072,VW000058808BRA,2026_39,5040
C00072,VW000035923BRA,2026_39,11340
C00072,VW000038990BRA,2026_39,3200
C00072,V1001MR035,2026_39,160
C00072,V53342696BRA,2026_39,1764
C00072,VW151616BRA,2026_39,1400
C00072,V53343086BRA,2026_39,420
C00072,VW447251BRA,2026_39,1120
C00072,VW000037335BRA,2026_39,1960
C00072,VW447251BRA,2026_40,1120
C00072,VW000037335BRA,2026_40,1540
C00072,V53343086BRA,2026_40,560
C00072,VW151616BRA,2026_40,1120
C00072,V53342696BRA,2026_40,1323
C00072,VW000035923BRA,2026_40,9520
C00072,VW000038990BRA,2026_40,2400
C00072,VW000058808BRA,2026_40,4340
C00072,VW447251BRA,2026_41,1400
C00072,VW000037335BRA,2026_41,1680
C00072,V53343086BRA,2026_41,560
C00072,VW151616BRA,2026_41,1120
C00072,V53342696BRA,2026_41,1764
C00072,VW000038990BRA,2026_41,3200
C00072,VW000035923BRA,2026_41,9800
C00072,V1001MR035,2026_41,160
C00072,VW000058808BRA,2026_41,5040
C00072,VW000037335BRA,2026_42,2100
C00072,VW447251BRA,2026_42,1540
C00072,V53343086BRA,2026_42,700
C00072,VW151616BRA,2026_42,1540
C00072,VW000035923BRA,2026_42,13020
C00072,VW000038990BRA,2026_42,3200
C00072,V53342696BRA,2026_42,2205
C00072,VW000058808BRA,2026_42,5880
C00072,VW447251BRA,2026_43,1400
C00072,VW000037335BRA,2026_43,2240
C00072,VW151616BRA,2026_43,1540
C00072,V53343086BRA,2026_43,560
C00072,VW000038990BRA,2026_43,4000
C00072,VW000035923BRA,2026_43,13020
C00072,V53342696BRA,2026_43,1764
C00072,VW000024158,2026_47,240
C00072,V1001MR035,2026_43,80
C00072,VW000058808BRA,2026_43,6020
C00072,VW000037335BRA,2026_44,3780
C00072,VW447251BRA,2026_44,1400
C00072,VW151616BRA,2026_44,3080
C00072,V53343086BRA,2026_44,700
C00072,VW000038990BRA,2026_44,7200
C00072,VW000035923BRA,2026_44,24500
C00072,V1001MR035,2026_44,160
C00072,V53342696BRA,2026_44,4410
C00072,VW000058808BRA,2026_44,9660
C00072,VW000037335BRA,2026_46,2100
C00072,VW447251BRA,2026_46,1400
C00072,VW151616BRA,2026_46,1540
C00072,V53343086BRA,2026_46,560
C00072,VW000035923BRA,2026_46,12320
C00072,VW000038990BRA,2026_46,3200
C00072,V1001MR035,2026_46,80
C00072,V53342696BRA,2026_46,1764
C00072,VW000058808BRA,2026_46,5600
C00072,VW447251BRA,2026_47,1400
C00072,VW000037335BRA,2026_47,1960
C00072,VW151616BRA,2026_47,1540
C00072,V53343086BRA,2026_47,560
C00072,VW000035923BRA,2026_47,12320
C00072,VW000024158,2026_51,240
C00072,V53342696BRA,2026_47,2205
C00072,VW000038990BRA,2026_47,4000
C00072,V1001MR035,2026_47,160
C00072,VW000058808BRA,2026_47,5740
C00072,VW447251BRA,2026_48,1400
C00072,VW000037335BRA,2026_48,2100
C00072,VW151616BRA,2026_48,1400
C00072,V53343086BRA,2026_48,700
C00072,VW000035923BRA,2026_48,12320
C00072,V1001MR035,2026_48,80
C00072,VW000038990BRA,2026_48,3200
C00072,V53342696BRA,2026_48,1764
C00072,VW000058808BRA,2026_48,5600
C00072,VW000037335BRA,2026_49,2100
C00072,VW447251BRA,2026_49,1400
C00072,VW151616BRA,2026_49,1540
C00072,V53343086BRA,2026_49,560
C00072,VW000035923BRA,2026_49,12460
C00072,V1001MR035,2026_49,160
C00072,V53342696BRA,2026_49,1764
C00072,VW000038990BRA,2026_49,4000
C00072,VW000058808BRA,2026_49,5740
C00072,VW447251BRA,2026_50,1540
C00072,VW000037335BRA,2026_50,2100
C00072,VW151616BRA,2026_50,1540
C00072,V53343086BRA,2026_50,560
C00072,VW000035923BRA,2026_50,12880
C00072,VW000038990BRA,2026_50,3200
C00072,V53342696BRA,2026_50,2205
C00072,VW000058808BRA,2026_50,5880
C00072,VW447251BRA,2026_51,1400
C00072,VW000037335BRA,2026_51,2240
C00072,VW151616BRA,2026_51,1540
C00072,V53343086BRA,2026_51,700
C00072,VW000038990BRA,2026_51,4000
C00072,VW000024158,2026_8,240
C00072,VW000035923BRA,2026_51,13020
C00072,V53342696BRA,2026_51,2205
C00072,VW000058808BRA,2026_51,6020
C00072,VW447251BRA,2026_52,1540
C00072,VW000037335BRA,2026_52,2100
C00072,VW151616BRA,2026_52,1680
C00072,V53343086BRA,2026_52,560
C00072,VW000038990BRA,2026_52,3200
C00072,VW000035923BRA,2026_52,13160
C00072,V53342696BRA,2026_52,1764
C00072,VW000058808BRA,2026_52,6020
C00072,VW000037335BRA,2026_53,2240
C00072,VW447251BRA,2026_53,2520
C00072,V53343086BRA,2026_53,1120
C00072,VW151616BRA,2026_53,1260
C00072,V53342696BRA,2026_53,1764
C00072,VW000035923BRA,2026_53,11900
C00072,VW000038990BRA,2026_53,3200
C00072,VW000058808BRA,2026_53,7140
C00125,V471.553D,2025_17,5600
C00125,V470.914D,2025_17,175
C00125,V471.553D,2025_17,5600
