ClientCode,ProductCode,Date,Quantity,ExpectedDeliveryDate
C00072,VW447251BRA,2026_14,1400,2026-04-02
C00072,VW000035923BRA,2026_14,12600,2026-04-02
C00072,V1001MR035,2026_14,80,2026-04-02
C00072,V53342696BRA,2026_14,2205,2026-04-02
C00072,VW000038990BRA,2026_14,4000,2026-04-02
C00072,VW000024158,2026_21,240,2026-05-22
C00072,VW000058808BRA,2026_14,5740,2026-04-02
C00072,VW000035923BRA,2026_15,12740,2026-04-10
C00072,VW000038990BRA,2026_15,3200,2026-04-10
C00072,V53342696BRA,2026_15,1764,2026-04-10
C00072,V1001MR035,2026_15,80,2026-04-10
C00072,VW000058808BRA,2026_15,5880,2026-04-10
C00072,V53343086BRA,2026_15,700,2026-04-10
C00072,VW151616BRA,2026_15,1540,2026-04-10
C00072,VW447251BRA,2026_15,1540,2026-04-10
C00072,VW000037335BRA,2026_15,2240,2026-04-10
C00072,VW000035923BRA,2026_16,11900,2026-04-17
C00072,V1001MR035,2026_16,80,2026-04-17
C00072,V53342696BRA,2026_16,1764,2026-04-17
C00072,VW000038990BRA,2026_16,3200,2026-04-17
C00072,VW000024158,2026_25,240,2026-06-19
C00072,VW000058808BRA,2026_16,7280,2026-04-17
C00072,V53343086BRA,2026_16,1120,2026-04-17
C00072,VW151616BRA,2026_16,1260,2026-04-17
C00072,VW447251BRA,2026_16,2520,2026-04-17
C00072,VW000037335BRA,2026_16,2240,2026-04-17
C00072,VW000035923BRA,2026_17,13020,2026-04-24
C00072,VW000038990BRA,2026_17,4000,2026-04-24
C00072,V53342696BRA,2026_17,2205,2026-04-24
C00072,V1001MR035,2026_17,160,2026-04-24
C00072,VW000058808BRA,2026_17,6020,2026-04-24
C00072,VW151616BRA,2026_17,1540,2026-04-24
C00072,V53343086BRA,2026_17,560,2026-04-24
C00072,VW447251BRA,2026_17,1540,2026-04-24
C00072,VW000037335BRA,2026_17,2100,2026-04-24
C00072,VW000038990BRA,2026_18,3200,2026-04-30
C00072,V1001MR035,2026_18,80,2026-04-30
C00072,VW000035923BRA,2026_18,13020,2026-04-30
C00072,V53342696BRA,2026_18,2205,2026-04-30
C00072,VW000058808BRA,2026_18,5880,2026-04-30
C00072,VW151616BRA,2026_18,1540,2026-04-30
C00072,V53343086BRA,2026_18,700,2026-04-30
C00072,VW447251BRA,2026_18,1400,2026-04-30
C00072,VW000037335BRA,2026_18,2100,2026-04-30
C00072,VW000035923BRA,2026_19,11480,2026-05-08
C00072,VW000038990BRA,2026_19,4000,2026-05-08
C00072,V1001MR035,2026_19,80,2026-05-08
C00072,V53342696BRA,2026_19,1764,2026-05-08
C00072,VW000058808BRA,2026_19,3640,2026-05-08
C00072,VW151616BRA,2026_19,1540,2026-05-08
C00072,VW000037335BRA,2026_19,1540,2026-05-08
C00072,VW000035923BRA,2026_20,13020,2026-05-15
C00072,VW000038990BRA,2026_20,3200,2026-05-15
C00072,V1001MR035,2026_20,160,2026-05-15
C00072,V53342696BRA,2026_20,2205,2026-05-15
C00072,VW000058808BRA,2026_20,5880,2026-05-15
C00072,VW151616BRA,2026_20,1540,2026-05-15
C00072,V53343086BRA,2026_20,700,2026-05-15
C00072,VW000037335BRA,2026_20,2240,2026-05-15
C00072,VW447251BRA,2026_20,1540,2026-05-15
C00072,VW000038990BRA,2026_21,4000,2026-05-22
C00072,VW000024158,2026_29,240,2026-07-17
C00072,V53342696BRA,2026_21,1764,2026-05-22
C00072,V1001MR035,2026_21,160,2026-05-22
C00072,VW000035923BRA,2026_21,12880,2026-05-22
C00072,VW000058808BRA,2026_21,6020,2026-05-22
C00072,VW151616BRA,2026_21,1680,2026-05-22
C00072,V53343086BRA,2026_21,560,2026-05-22
C00072,VW447251BRA,2026_21,1400,2026-05-22
C00072,VW000037335BRA,2026_21,2100,2026-05-22
C00072,V1001MR035,2026_22,80,2026-05-29
C00072,VW000035923BRA,2026_22,13020,2026-05-29
C00072,V53342696BRA,2026_22,2205,2026-05-29
C00072,VW000038990BRA,2026_22,4000,2026-05-29
C00072,VW000058808BRA,2026_22,5880,2026-05-29
C00072,VW151616BRA,2026_22,1540,2026-05-29
C00072,V53343086BRA,2026_22,700,2026-05-29
C00072,VW447251BRA,2026_22,1540,2026-05-29
C00072,VW000037335BRA,2026_22,2240,2026-05-29
C00072,VW447251BRA,2026_23,1400,2026-06-05
C00072,VW000037335BRA,2026_23,2100,2026-06-05
C00072,VW151616BRA,2026_23,1540,2026-06-05
C00072,V53343086BRA,2026_23,560,2026-06-05
C00072,VW000058808BRA,2026_23,6020,2026-06-05
C00072,VW000035923BRA,2026_23,13020,2026-06-05
C00072,VW000038990BRA,2026_23,3200,2026-06-05
C00072,V53342696BRA,2026_23,2205,2026-06-05
C00072,V1001MR035,2026_23,160,2026-06-05
C00072,VW000038990BRA,2026_24,4000,2026-06-12
C00072,VW000035923BRA,2026_24,12880,2026-06-12
C00072,V53342696BRA,2026_24,1764,2026-06-12
C00072,VW000058808BRA,2026_24,6020,2026-06-12
C00072,VW447251BRA,2026_24,1540,2026-06-12
C00072,VW000037335BRA,2026_24,2100,2026-06-12
C00072,VW151616BRA,2026_24,1540,2026-06-12
C00072,V53343086BRA,2026_24,700,2026-06-12
C00072,VW000058808BRA,2026_25,7140,2026-06-19
C00072,VW000038990BRA,2026_25,2400,2026-06-19
C00072,VW000035923BRA,2026_25,12040,2026-06-19
C00072,VW000024158,2026_3,240,2026-01-16
C00072,V53342696BRA,2026_25,1764,2026-06-19
C00072,VW000037335BRA,2026_25,2240,2026-06-19
C00072,VW447251BRA,2026_25,2520,2026-06-19
C00072,VW151616BRA,2026_25,1260,2026-06-19
C00072,V53343086BRA,2026_25,1120,2026-06-19
C00072,VW000058808BRA,2026_26,5880,2026-06-26
C00072,VW000038990BRA,2026_26,4000,2026-06-26
C00072,V53342696BRA,2026_26,2205,2026-06-26
C00072,VW000035923BRA,2026_26,13020,2026-06-26
C00072,VW447251BRA,2026_26,1540,2026-06-26
C00072,VW000037335BRA,2026_26,2240,2026-06-26
C00072,VW151616BRA,2026_26,1540,2026-06-26
C00072,V53343086BRA,2026_26,560,2026-06-26
C00072,V53343086BRA,2026_27,700,2026-07-03
C00072,VW151616BRA,2026_27,1540,2026-07-03
C00072,VW000037335BRA,2026_27,2240,2026-07-03
C00072,VW447251BRA,2026_27,1400,2026-07-03
C00072,VW000035923BRA,2026_27,12880,2026-07-03
C00072,V53342696BRA,2026_27,1764,2026-07-03
C00072,VW000038990BRA,2026_27,4000,2026-07-03
C00072,VW000058808BRA,2026_27,6020,2026-07-03
C00072,VW151616BRA,2026_28,1540,2026-07-10
C00072,VW000037335BRA,2026_28,1540,2026-07-10
C00072,VW000035923BRA,2026_28,11480,2026-07-10
C00072,VW000038990BRA,2026_28,3200,2026-07-10
C00072,V53342696BRA,2026_28,2205,2026-07-10
C00072,VW000058808BRA,2026_28,3640,2026-07-10
C00072,VW000038990BRA,2026_29,4000,2026-07-17
C00072,VW000035923BRA,2026_29,12880,2026-07-17
C00072,V1001MR035,2026_29,160,2026-07-17
C00072,VW000024158,2026_34,240,2026-08-21
C00072,V53342696BRA,2026_29,1764,2026-07-17
C00072,VW000058808BRA,2026_29,5880,2026-07-17
C00072,VW151616BRA,2026_29,1680,2026-07-17
C00072,V53343086BRA,2026_29,560,2026-07-17
C00072,VW000037335BRA,2026_29,2100,2026-07-17
C00072,VW447251BRA,2026_29,1540,2026-07-17
C00072,VW000035923BRA,2026_30,11900,2026-07-24
C00072,VW000038990BRA,2026_30,2400,2026-07-24
C00072,V53342696BRA,2026_30,1764,2026-07-24
C00072,V1001MR035,2026_30,80,2026-07-24
C00072,VW000058808BRA,2026_30,7280,2026-07-24
C00072,VW151616BRA,2026_30,1260,2026-07-24
C00072,V53343086BRA,2026_30,1120,2026-07-24
C00072,VW447251BRA,2026_30,2660,2026-07-24
C00072,VW000037335BRA,2026_30,2240,2026-07-24
C00072,VW000058808BRA,2026_31,6020,2026-07-31
C00072,VW000035923BRA,2026_31,13020,2026-07-31
C00072,VW000038990BRA,2026_31,4000,2026-07-31
C00072,V53342696BRA,2026_31,2205,2026-07-31
C00072,VW151616BRA,2026_31,1540,2026-07-31
C00072,V53343086BRA,2026_31,700,2026-07-31
C00072,VW000037335BRA,2026_31,2240,2026-07-31
C00072,VW447251BRA,2026_31,1400,2026-07-31
C00072,VW000035923BRA,2026_32,12600,2026-08-07
C00072,V1001MR035,2026_32,160,2026-08-07
C00072,V53342696BRA,2026_32,1764,2026-08-07
C00072,VW000038990BRA,2026_32,4000,2026-08-07
C00072,VW000058808BRA,2026_32,5460,2026-08-07
C00072,VW151616BRA,2026_32,1540,2026-08-07
C00072,V53343086BRA,2026_32,560,2026-08-07
C00072,VW447251BRA,2026_32,1120,2026-08-07
C00072,VW000037335BRA,2026_32,2100,2026-08-07
C00072,VW000035923BRA,2026_33,10640,2026-08-14
C00072,VW000038990BRA,2026_33,2400,2026-08-14
C00072,V53342696BRA,2026_33,1764,2026-08-14
C00072,V1001MR035,2026_33,160,2026-08-14
C00072,VW000058808BRA,2026_33,5320,2026-08-14
C00072,VW151616BRA,2026_33,1260,2026-08-14
C00072,V53343086BRA,2026_33,560,2026-08-14
C00072,VW447251BRA,2026_33,1540,2026-08-14
C00072,VW000037335BRA,2026_33,1680,2026-08-14
C00072,VW000038990BRA,2026_34,4000,2026-08-21
C00072,V1001MR035,2026_34,80,2026-08-21
C00072,VW000024158,2026_38,240,2026-09-18
C00072,V53342696BRA,2026_34,2205,2026-08-21
C00072,VW000035923BRA,2026_34,12740,2026-08-21
C00072,VW000058808BRA,2026_34,5320,2026-08-21
C00072,VW151616BRA,2026_34,1540,2026-08-21
C00072,V53343086BRA,2026_34,560,2026-08-21
C00072,VW447251BRA,2026_34,1120,2026-08-21
C00072,VW000037335BRA,2026_34,2100,2026-08-21
C00072,VW000058808BRA,2026_35,5320,2026-08-28
C00072,VW000035923BRA,2026_35,10780,2026-08-28
C00072,VW000038990BRA,2026_35,3200,2026-08-28
C00072,V53342696BRA,2026_35,1764,2026-08-28
C00072,V1001MR035,2026_35,160,2026-08-28
C00072,VW151616BRA,2026_35,1260,2026-08-28
C00072,V53343086BRA,2026_35,560,2026-08-28
C00072,VW000037335BRA,2026_35,1820,2026-08-28
C00072,VW447251BRA,2026_35,1540,2026-08-28
C00072,VW000058808BRA,2026_36,5880,2026-09-04
C00072,V1001MR035,2026_36,80,2026-09-04
C00072,V53342696BRA,2026_36,1764,2026-09-04
C00072,VW000035923BRA,2026_36,12880,2026-09-04
C00072,VW000038990BRA,2026_36,3200,2026-09-04
C00072,VW151616BRA,2026_36,1540,2026-09-04
C00072,V53343086BRA,2026_36,700,2026-09-04
C00072,VW000037335BRA,2026_36,2100,2026-09-04
C00072,VW447251BRA,2026_36,1260,2026-09-04
C00072,VW000058808BRA,2026_37,5040,2026-09-11
C00072,VW000038990BRA,2026_37,3200,2026-09-11
C00072,VW000035923BRA,2026_37,11760,2026-09-11
C00072,V53342696BRA,2026_37,2205,2026-09-11
C00072,V1001MR035,2026_37,160,2026-09-11
C00072,VW151616BRA,2026_37,1400,2026-09-11
C00072,V53343086BRA,2026_37,420,2026-09-11
C00072,VW447251BRA,2026_37,1120,2026-09-11
C00072,VW000037335BRA,2026_37,1820,2026-09-11
C00072,VW000058808BRA,2026_38,4620,2026-09-18
C00072,VW000038990BRA,2026_38,3200,2026-09-18
C00072,V1001MR035,2026_38,80,2026-09-18
C00072,VW000035923BRA,2026_38,9660,2026-09-18
C00072,V53342696BRA,2026_38,1323,2026-09-18
C00072,VW000024158,2026_43,240,2026-10-23
C00072,VW151616BRA,2026_38,1260,2026-09-18
C00072,V53343086BRA,2026_38,560,2026-09-18
C00072,VW000037335BRA,2026_38,1680,2026-09-18
C00072,VW447251BRA,2026_38,1260,2026-09-18
C00072,VW000058808BRA,2026_39,5040,2026-09-25
C00072,VW000035923BRA,2026_39,11340,2026-09-25
C00072,VW000038990BRA,2026_39,3200,2026-09-25
C00072,V1001MR035,2026_39,160,2026-09-25
C00072,V53342696BRA,2026_39,1764,2026-09-25
C00072,VW151616BRA,2026_39,1400,2026-09-25
C00072,V53343086BRA,2026_39,420,2026-09-25
C00072,VW447251BRA,2026_39,1120,2026-09-25
C00072,VW000037335BRA,2026_39,1960,2026-09-25
C00072,VW447251BRA,2026_40,1120,2026-10-02
C00072,VW000037335BRA,2026_40,1540,2026-10-02
C00072,V53343086BRA,2026_40,560,2026-10-02
C00072,VW151616BRA,2026_40,1120,2026-10-02
C00072,V53342696BRA,2026_40,1323,2026-10-02
C00072,VW000035923BRA,2026_40,9520,2026-10-02
C00072,VW000038990BRA,2026_40,2400,2026-10-02
C00072,VW000058808BRA,2026_40,4340,2026-10-02
C00072,VW447251BRA,2026_41,1400,2026-10-09
C00072,VW000037335BRA,2026_41,1680,2026-10-09
C00072,V53343086BRA,2026_41,560,2026-10-09
C00072,VW151616BRA,2026_41,1120,2026-10-09
C00072,V53342696BRA,2026_41,1764,2026-10-09
C00072,VW000038990BRA,2026_41,3200,2026-10-09
C00072,VW000035923BRA,2026_41,9800,2026-10-09
C00072,V1001MR035,2026_41,160,2026-10-09
C00072,VW000058808BRA,2026_41,5040,2026-10-09
C00072,VW000037335BRA,2026_42,2100,2026-10-16
C00072,VW447251BRA,2026_42,1540,2026-10-16
C00072,V53343086BRA,2026_42,700,2026-10-16
C00072,VW151616BRA,2026_42,1540,2026-10-16
C00072,VW000035923BRA,2026_42,13020,2026-10-16
C00072,VW000038990BRA,2026_42,3200,2026-10-16
C00072,V53342696BRA,2026_42,2205,2026-10-16
C00072,VW000058808BRA,2026_42,5880,2026-10-16
C00072,VW447251BRA,2026_43,1400,2026-10-23
C00072,VW000037335BRA,2026_43,2240,2026-10-23
C00072,VW151616BRA,2026_43,1540,2026-10-23
C00072,V53343086BRA,2026_43,560,2026-10-23
C00072,VW000038990BRA,2026_43,4000,2026-10-23
C00072,VW000035923BRA,2026_43,13020,2026-10-23
C00072,V53342696BRA,2026_43,1764,2026-10-23
C00072,VW000024158,2026_47,240,2026-11-19
C00072,V1001MR035,2026_43,80,2026-10-23
C00072,VW000058808BRA,2026_43,6020,2026-10-23
C00072,VW000037335BRA,2026_44,3780,2026-10-30
C00072,VW447251BRA,2026_44,1400,2026-10-30
C00072,VW151616BRA,2026_44,3080,2026-10-30
C00072,V53343086BRA,2026_44,700,2026-10-30
C00072,VW000038990BRA,2026_44,7200,2026-10-30
C00072,VW000035923BRA,2026_44,24500,2026-10-30
C00072,V1001MR035,2026_44,160,2026-10-30
C00072,V53342696BRA,2026_44,4410,2026-10-30
C00072,VW000058808BRA,2026_44,9660,2026-10-30
C00072,VW000037335BRA,2026_46,2100,2026-11-13
C00072,VW447251BRA,2026_46,1400,2026-11-13
C00072,VW151616BRA,2026_46,1540,2026-11-13
C00072,V53343086BRA,2026_46,560,2026-11-13
C00072,VW000035923BRA,2026_46,12320,2026-11-13
C00072,VW000038990BRA,2026_46,3200,2026-11-13
C00072,V1001MR035,2026_46,80,2026-11-13
C00072,V53342696BRA,2026_46,1764,2026-11-13
C00072,VW000058808BRA,2026_46,5600,2026-11-13
C00072,VW447251BRA,2026_47,1400,2026-11-19
C00072,VW000037335BRA,2026_47,1960,2026-11-19
C00072,VW151616BRA,2026_47,1540,2026-11-19
C00072,V53343086BRA,2026_47,560,2026-11-19
C00072,VW000035923BRA,2026_47,12320,2026-11-19
C00072,VW000024158,2026_51,240,2026-12-18
C00072,V53342696BRA,2026_47,2205,2026-11-19
C00072,VW000038990BRA,2026_47,4000,2026-11-19
C00072,V1001MR035,2026_47,160,2026-11-19
C00072,VW000058808BRA,2026_47,5740,2026-11-19
C00072,VW447251BRA,2026_48,1400,2026-11-27
C00072,VW000037335BRA,2026_48,2100,2026-11-27
C00072,VW151616BRA,2026_48,1400,2026-11-27
C00072,V53343086BRA,2026_48,700,2026-11-27
C00072,VW000035923BRA,2026_48,12320,2026-11-27
C00072,V1001MR035,2026_48,80,2026-11-27
C00072,VW000038990BRA,2026_48,3200,2026-11-27
C00072,V53342696BRA,2026_48,1764,2026-11-27
C00072,VW000058808BRA,2026_48,5600,2026-11-27
C00072,VW000037335BRA,2026_49,2100,2026-12-04
C00072,VW447251BRA,2026_49,1400,2026-12-04
C00072,VW151616BRA,2026_49,1540,2026-12-04
C00072,V53343086BRA,2026_49,560,2026-12-04
C00072,VW000035923BRA,2026_49,12460,2026-12-04
C00072,V1001MR035,2026_49,160,2026-12-04
C00072,V53342696BRA,2026_49,1764,2026-12-04
C00072,VW000038990BRA,2026_49,4000,2026-12-04
C00072,VW000058808BRA,2026_49,5740,2026-12-04
C00072,VW447251BRA,2026_50,1540,2026-12-11
C00072,VW000037335BRA,2026_50,2100,2026-12-11
C00072,VW151616BRA,2026_50,1540,2026-12-11
C00072,V53343086BRA,2026_50,560,2026-12-11
C00072,VW000035923BRA,2026_50,12880,2026-12-11
C00072,VW000038990BRA,2026_50,3200,2026-12-11
C00072,V53342696BRA,2026_50,2205,2026-12-11
C00072,VW000058808BRA,2026_50,5880,2026-12-11
C00072,VW447251BRA,2026_51,1400,2026-12-18
C00072,VW000037335BRA,2026_51,2240,2026-12-18
C00072,VW151616BRA,2026_51,1540,2026-12-18
C00072,V53343086BRA,2026_51,700,2026-12-18
C00072,VW000038990BRA,2026_51,4000,2026-12-18
C00072,VW000024158,2026_8,240,2026-02-20
C00072,VW000035923BRA,2026_51,13020,2026-12-18
C00072,V53342696BRA,2026_51,2205,2026-12-18
C00072,VW000058808BRA,2026_51,6020,2026-12-18
C00072,VW447251BRA,2026_52,1540,2026-12-24
C00072,VW000037335BRA,2026_52,2100,2026-12-24
C00072,VW151616BRA,2026_52,1680,2026-12-24
C00072,V53343086BRA,2026_52,560,2026-12-24
C00072,VW000038990BRA,2026_52,3200,2026-12-24
C00072,VW000035923BRA,2026_52,13160,2026-12-24
C00072,V53342696BRA,2026_52,1764,2026-12-24
C00072,VW000058808BRA,2026_52,6020,2026-12-24
C00072,VW000037335BRA,2026_53,2240,2026-12-31
C00072,VW447251BRA,2026_53,2520,2026-12-31
C00072,V53343086BRA,2026_53,1120,2026-12-31
C00072,VW151616BRA,2026_53,1260,2026-12-31
C00072,V53342696BRA,2026_53,1764,2026-12-31
C00072,VW000035923BRA,2026_53,11900,2026-12-31
C00072,VW000038990BRA,2026_53,3200,2026-12-31
C00072,VW000058808BRA,2026_53,7140,2026-12-31
C00125,V471.553D,2025_17,5600,2025-01-27
C00125,V470.914D,2025_17,175,2025-02-03
C00125,V471.553D,2025_17,5600,2025-03-31
C00125,VW000023134,2025_17,175,2025-04-21
C00125,V471.553D,2025_22,5600,2025-05-26
C00125,VW000023134,2025_24,175,2025-06-09
C00125,V471.553D,2025_27,5600,2025-06-30
C00125,VW000023134,2025_29,175,2025-07-14
C00125,V471.553D,2025_33,5600,2025-08-11
C00125,VW000023134,2025_38,175,2025-09-15
C00125,V471.553D,2025_40,5600,2025-09-29
C00125,VW000023134,2025_41,175,2025-10-06
C00125,V469.917D,2025_45,175,2025-11-03
C00125,V471.553D,2025_47,5600,2025-11-17
C00125,VW000023134,2025_48,175,2025-11-24
C00125,VW000023134,2026_3,175,2026-01-12
C00125,V471.553D,2026_3,5600,2026-01-12
C00125,V471.553D,2026_7,5600,2026-02-09
C00125,V471.346D,2026_7,5600,2026-02-09
C00125,VW000023134,2026_7,175,2026-02-09
C00125,VW000023134,2026_10,175,2026-03-02
C00125,V471.553D,2026_10,5600,2026-03-02
C00125,VW000023134,2026_19,175,2026-05-04
C00125,V471.553D,2026_19,5600,2026-05-04
C00125,V471.553D,2026_24,5600,2026-06-08
C00125,V469.917D,2026_28,175,2026-07-06
C00125,V471.553D,2026_28,5600,2026-07-06
C00125,VW000023134,2026_28,175,2026-07-06
C00125,VW000023134,2026_32,175,2026-08-03
C00125,VW000023134,2026_37,175,2026-09-07
C00125,V471.553D,2026_37,5600,2026-09-07
C00125,VW000023134,2026_45,175,2026-11-02
C00125,V471.553D,2026_45,5600,2026-11-02
C00132,VW000020607,2025_17,800,2025-03-06
C00132,VW000020607,2025_38,800,2025-09-17
C00250,VW000038990POL,2025_18,5600,2025-04-28
C00250,VW000072687POL,2025_18,1960,2025-04-28
C00250,VW347551POL,2025_18,1272,2025-04-28
C00250,VW284514POL,2025_18,280,2025-04-28
C00250,VW241391POL,2025_18,3200,2025-04-28
C00250,VW256713POL,2025_18,694,2025-04-28
C00250,VW000092467POL,2025_18,2176,2025-04-28
C00250,VW000095163POL,2025_18,1760,2025-04-28
C00250,VW000022745POL,2025_18,168,2025-04-28
C00250,VW000068615POL,2025_18,4704,2025-04-28
C00250,VW000051919POL,2025_18,1120,2025-04-28
C00250,VW447832POL,2025_18,1104,2025-04-28
C00250,VW000026780POL,2025_18,168,2025-04-28
C00250,VW000040372POL,2025_18,560,2025-04-28
C00250,VW000037397POL,2025_18,40000,2025-04-28
C00250,VW000079619POL,2025_18,800,2025-04-28
C00250,VW000097898POL,2025_18,2392,2025-04-28
C00250,VW000079423POL,2025_18,3200,2025-04-28
C00250,VW000079619POL,2025_18,1600,2025-05-02
C00250,VW000037397POL,2025_18,60800,2025-05-02
C00250,VW000037091POL,2025_18,280,2025-05-02
C00250,VW000040372POL,2025_18,2800,2025-05-02
C00250,VW000026780POL,2025_18,336,2025-05-02
C00250,VW000097898POL,2025_18,6440,2025-05-02
C00250,VW000079423POL,2025_18,7200,2025-05-02
C00250,VW000051919POL,2025_18,6720,2025-05-02
C00250,VW262948POL,2025_18,560,2025-05-02
C00250,VW447832POL,2025_18,3128,2025-05-02
C00250,VW000095903POL,2025_18,1656,2025-05-02
C00250,VW000074561POL,2025_18,840,2025-05-02
C00250,VW000066590POL,2025_18,1400,2025-05-02
C00250,VW000072687POL,2025_18,4760,2025-05-02
C00250,VW000038990POL,2025_18,8800,2025-05-02
C00250,VW284514POL,2025_18,560,2025-05-02
C00250,VW241391POL,2025_18,5600,2025-05-02
C00250,VW347551POL,2025_18,2800,2025-05-02
C00250,VW256713POL,2025_18,4500,2025-05-02
C00250,VW000022745POL,2025_18,672,2025-05-02
C00250,VW000068615POL,2025_18,8568,2025-05-02
C00250,VW000095163POL,2025_18,19504,2025-05-02
C00250,VW000092467POL,2025_18,5984,2025-05-02
C00250,VW000026833POL,2025_19,280,2025-05-05
C00250,VW000072687POL,2025_19,4200,2025-05-09
C00250,VW000038990POL,2025_19,8800,2025-05-09
C00250,VW347551POL,2025_19,2800,2025-05-09
C00250,VW284514POL,2025_19,560,2025-05-09
C00250,VW241391POL,2025_19,4800,2025-05-09
C00250,VW000092467POL,2025_19,5984,2025-05-09
C00250,VW000068615POL,2025_19,7224,2025-05-09
C00250,VW000095163POL,2025_19,13064,2025-05-09
C00250,VW000022745POL,2025_19,840,2025-05-09
C00250,VW256713POL,2025_19,4500,2025-05-09
C00250,VW262948POL,2025_19,1120,2025-05-09
C00250,VW000095903POL,2025_19,552,2025-05-09
C00250,VW447832POL,2025_19,2576,2025-05-09
C00250,VW000066590POL,2025_19,560,2025-05-09
C00250,VW000051919POL,2025_19,7560,2025-05-09
C00250,VW000074561POL,2025_19,1400,2025-05-09
C00250,VW000026780POL,2025_19,504,2025-05-09
C00250,VW000040372POL,2025_19,3080,2025-05-09
C00250,VW000037397POL,2025_19,60000,2025-05-09
C00250,VW000079619POL,2025_19,800,2025-05-09
C00250,VW000079423POL,2025_19,8000,2025-05-09
C00250,VW000097898POL,2025_19,6256,2025-05-09
C00250,VW000068615POL,2025_20,7056,2025-05-16
C00250,VW000092467POL,2025_20,4896,2025-05-16
C00250,VW000095163POL,2025_20,13064,2025-05-16
C00250,VW256713POL,2025_20,4860,2025-05-16
C00250,VW000022745POL,2025_20,1008,2025-05-16
C00250,VW000072687POL,2025_20,4200,2025-05-16
C00250,VW000038990POL,2025_20,8000,2025-05-16
C00250,VW284514POL,2025_20,560,2025-05-16
C00250,VW241391POL,2025_20,4000,2025-05-16
C00250,VW347551POL,2025_20,2800,2025-05-16
C00250,VW447832POL,2025_20,3128,2025-05-16
C00250,VW262948POL,2025_20,560,2025-05-16
C00250,VW000095903POL,2025_20,368,2025-05-16
C00250,VW000051919POL,2025_20,7560,2025-05-16
C00250,VW000074561POL,2025_20,1680,2025-05-16
C00250,VW000026780POL,2025_20,840,2025-05-16
C00250,VW000067337POL,2025_20,336,2025-05-16
C00250,VW000079619POL,2025_20,1600,2025-05-16
C00250,VW000040372POL,2025_20,2800,2025-05-16
C00250,VW000097898POL,2025_20,5704,2025-05-16
C00250,VW000079423POL,2025_20,5600,2025-05-16
C00250,VW000037397POL,2025_20,57600,2025-05-16
C00250,VW447832POL,2025_21,3864,2025-05-23
C00250,VW262948POL,2025_21,1120,2025-05-23
C00250,VW000095903POL,2025_21,920,2025-05-23
C00250,VW000051919POL,2025_21,7560,2025-05-23
C00250,VW000074561POL,2025_21,1680,2025-05-23
C00250,VW000066590POL,2025_21,840,2025-05-23
C00250,VW000079423POL,2025_21,5600,2025-05-23
C00250,VW000097898POL,2025_21,6440,2025-05-23
C00250,VW000079619POL,2025_21,800,2025-05-23
C00250,VW000040372POL,2025_21,3360,2025-05-23
C00250,VW000037397POL,2025_21,60000,2025-05-23
C00250,VW000067337POL,2025_21,336,2025-05-23
C00250,VW000026780POL,2025_21,840,2025-05-23
C00250,VW000038990POL,2025_21,7200,2025-05-23
C00250,VW000072687POL,2025_21,5320,2025-05-23
C00250,VW347551POL,2025_21,2800,2025-05-23
C00250,VW284514POL,2025_21,280,2025-05-23
C00250,VW241391POL,2025_21,4000,2025-05-23
C00250,VW000095163POL,2025_21,13432,2025-05-23
C00250,VW000022745POL,2025_21,1008,2025-05-23
C00250,VW000068615POL,2025_21,7056,2025-05-23
C00250,VW256713POL,2025_21,4680,2025-05-23
C00250,VW000092467POL,2025_21,4624,2025-05-23
C00250,VW000066590POL,2025_22,560,2025-05-26
C00250,VW000074561POL,2025_22,1960,2025-05-26
C00250,VW000026833POL,2025_22,280,2025-05-26
C00250,VW447832POL,2025_22,3128,2025-05-26
C00250,VW000051919POL,2025_22,7280,2025-05-26
C00250,VW000095903POL,2025_22,1472,2025-05-26
C00250,VW262948POL,2025_22,560,2025-05-26
C00250,VW000026780POL,2025_22,672,2025-05-26
C00250,VW000067337POL,2025_22,336,2025-05-26
C00250,VW000079619POL,2025_22,800,2025-05-26
C00250,VW000040372POL,2025_22,3640,2025-05-26
C00250,VW000037091POL,2025_22,280,2025-05-26
C00250,VW000097898POL,2025_22,6808,2025-05-26
C00250,VW000037397POL,2025_22,62400,2025-05-26
C00250,VW000079423POL,2025_22,6400,2025-05-26
C00250,VW000038990POL,2025_22,8800,2025-05-26
C00250,VW000072687POL,2025_22,5320,2025-05-26
C00250,VW241391POL,2025_22,4800,2025-05-26
C00250,VW284514POL,2025_22,840,2025-05-26
C00250,VW347551POL,2025_22,2800,2025-05-26
C00250,VW000022745POL,2025_22,1344,2025-05-26
C00250,VW000068615POL,2025_22,6888,2025-05-26
C00250,VW000095163POL,2025_22,12880,2025-05-26
C00250,VW000092467POL,2025_22,4896,2025-05-26
C00250,VW256713POL,2025_22,4320,2025-05-26
C00250,VW000038990POL,2025_23,10400,2025-06-02
C00250,VW000072687POL,2025_23,8400,2025-06-02
C00250,VW347551POL,2025_23,5600,2025-06-02
C00250,VW284514POL,2025_23,560,2025-06-02
C00250,VW241391POL,2025_23,4800,2025-06-02
C00250,VW000095163POL,2025_23,13616,2025-06-02
C00250,VW000022745POL,2025_23,1344,2025-06-02
C00250,VW000068615POL,2025_23,6720,2025-06-02
C00250,VW256713POL,2025_23,3960,2025-06-02
C00250,VW000092467POL,2025_23,4080,2025-06-02
C00250,VW000026833POL,2025_23,280,2025-06-02
