ClientCode,ProductCode,Date,Quantity
C00072,V53343086BRA,2025_29,560
C00072,VW447251BRA,2025_29,1540
C00072,VW000037335BRA,2025_29,1400
C00072,VW000035923BRA,2025_29,11900
C00072,VW000038990BRA,2025_29,4000
C00072,V53342696BRA,2025_29,1764
C00072,VW000058808BRA,2025_29,6020
C00303,VW000052297SLP,2025_30,1344
C00303,VW000040372SLP,2025_30,6888
C00303,VW000092467SLP,2025_30,25600
C00250,VW000038990POL,2025_30,4800
C00250,VW241391POL,2025_30,4000
C00250,VW347551POL,2025_30,2800
C00250,VW284514POL,2025_30,1400
C00250,VW000072687POL,2025_30,2800
C00250,VW256713POL,2025_30,5220
C00250,VW000095163POL,2025_30,15088
C00250,VW000022745POL,2025_30,840
C00250,VW000092467POL,2025_30,2448
C00303,VW000085272SLP,2025_30,672
C00250,VW000068615POL,2025_30,6552
C00250,VW000037397POL,2025_30,81600
C00250,VW000067337POL,2025_30,336
C00250,VW000040372POL,2025_30,3080
C00250,VW000026780POL,2025_30,1008
C00250,VW000026834POL,2025_30,560
C00250,VW000079619POL,2025_30,800
C00303,VW000026780SLP,2025_30,1680
C00303,VW000037397SLP,2025_30,10400
C00303,VW447832SLP,2025_30,3840
C00250,VW000097898POL,2025_30,2944
C00250,VW000079423POL,2025_30,7200
C00250,VW000037091POL,2025_30,280
C00250,VW000026833POL,2025_30,560
C00250,VW000066590POL,2025_30,280
C00250,VW000074561POL,2025_30,1120
C00250,VW000051919POL,2025_30,7000
C00250,VW000095903POL,2025_30,736
C00250,VW447832POL,2025_30,4968
C00250,VW262948POL,2025_30,560
C00303,VW000079423SLP,2025_30,3600
C00303,VW000065106SLP,2025_30,3024
C00303,VW000095163SLP,2025_30,2240
C00072,V1001MR035,2025_30,160
C00072,V53342696BRA,2025_30,1764
C00072,VW000038990BRA,2025_30,3200
C00072,VW000035923BRA,2025_30,12040
C00072,VW000058808BRA,2025_30,6020
C00072,VW447251BRA,2025_30,1400
C00072,VW000037335BRA,2025_30,1260
C00072,VW151616BRA,2025_30,1680
C00072,V53343086BRA,2025_30,700
C00303,VW000079423SLP,2025_31,3600
C00303,VW000065106SLP,2025_31,3192
C00018,VW000038990,2025_31,800
C00018,V53343106,2025_31,1764
C00303,VW000095163SLP,2025_31,2400
C00250,VW000066590POL,2025_31,280
C00250,VW000026833POL,2025_31,560
C00250,VW000074561POL,2025_31,1680
C00250,VW000095903POL,2025_31,736
C00250,VW447832POL,2025_31,2760
C00250,VW262948POL,2025_31,840
C00250,VW000051919POL,2025_31,7280
C00250,VW000067337POL,2025_31,336
C00250,VW000037397POL,2025_31,52000
C00250,VW000040372POL,2025_31,4760
C00250,VW000026780POL,2025_31,672
C00303,VW000026780SLP,2025_31,1848
C00303,VW447832SLP,2025_31,3680
C00303,VW000037397SLP,2025_31,10400
C00250,VW000097898POL,2025_31,2576
C00250,VW000037091POL,2025_31,560
C00250,VW000079423POL,2025_31,5600
C00018,VW000095903,2025_31,2376
C00018,VW000051918,2025_31,441
C00018,VW000037397,2025_31,1403
C00250,VW241391POL,2025_31,4000
C00250,VW000038990POL,2025_31,8800
C00250,VW284514POL,2025_31,1680
C00303,VW000040372SLP,2025_31,7056
C00303,VW000092467SLP,2025_31,25440
C00303,VW000052297SLP,2025_31,1176
C00250,VW347551POL,2025_31,5600
C00250,VW000072687POL,2025_31,6720
C00018,VW000092467,2025_31,1085
C00250,VW000022745POL,2025_31,1008
C00250,VW000095163POL,2025_31,9752
C00250,VW256713POL,2025_31,5580
C00303,VW000085272SLP,2025_31,672
C00018,VW000054852,2025_31,1600
C00018,VW000007073,2025_31,441
C00250,VW000068615POL,2025_31,7560
C00250,VW000092467POL,2025_31,2992
C00072,VW151616BRA,2025_31,1680
C00072,V53343086BRA,2025_31,560
C00072,VW447251BRA,2025_31,1540
C00072,VW000037335BRA,2025_31,1400
C00072,V1001MR035,2025_31,80
C00072,VW000035923BRA,2025_31,12040
C00072,VW000038990BRA,2025_31,4000
C00072,V53342696BRA,2025_31,1764
C00072,VW000058808BRA,2025_31,6020
C00303,VW000052297SLP,2025_32,1344
C00303,VW000040372SLP,2025_32,7392
C00018,VW000095903,2025_32,4752
C00018,VW000037397,2025_32,2665
C00018,VW000051918,2025_32,1852
C00303,VW000092467SLP,2025_32,23840
C00018,VW000058808,2025_32,363
C00250,VW000038990POL,2025_32,11200
C00250,VW241391POL,2025_32,5600
C00250,VW000072687POL,2025_32,5320
C00250,VW347551POL,2025_32,2800
C00250,VW284514POL,2025_32,1400
C00018,VW000092467,2025_32,2967
C00018,VW000065335,2025_32,360
C00018,VW151616,2025_32,3200
C00250,VW256713POL,2025_32,6300
C00250,VW000095163POL,2025_32,11592
C00250,VW000022745POL,2025_32,840
C00018,VW000054852,2025_32,15200
C00018,VW000007073,2025_32,3528
C00018,V53512215,2025_32,156
C00303,VW000085272SLP,2025_32,840
C00250,VW000068615POL,2025_32,8736
C00250,VW000092467POL,2025_32,3264
C00303,VW347551SLP,2025_32,3360
C00303,VW000079423SLP,2025_32,3600
C00018,V53342676,2025_32,441
C00018,VW000038990,2025_32,4800
C00018,V53343106,2025_32,4851
C00018,VW000037335,2025_32,154
C00018,VW000035924,2025_32,7076
C00018,VW000027021,2025_32,441
C00018,V53342836,2025_32,441
C00018,VW000026780,2025_32,300
C00303,VW000065106SLP,2025_32,2856
C00018,V53342296,2025_32,516
C00303,VW000095163SLP,2025_32,1920
C00250,VW000026833POL,2025_32,840
C00250,VW000074561POL,2025_32,1120
C00250,VW000051919POL,2025_32,8120
C00250,VW000066590POL,2025_32,280
C00250,VW447832POL,2025_32,3496
C00250,VW262948POL,2025_32,840
C00250,VW000095903POL,2025_32,1104
C00018,V53343086,2025_32,40
C00250,VW000067337POL,2025_32,336
C00250,VW000026780POL,2025_32,840
C00250,VW000037397POL,2025_32,59200
C00250,VW000079619POL,2025_32,800
C00303,VW000037397SLP,2025_32,9600
C00303,VW000026780SLP,2025_32,1848
C00303,VW447832SLP,2025_32,3200
C00018,VW000097898,2025_32,12600
C00018,VW000035923,2025_32,206
C00250,VW000037091POL,2025_32,560
C00250,VW000040372POL,2025_32,3920
C00250,VW000079423POL,2025_32,7200
C00250,VW000097898POL,2025_32,5336
C00072,VW000058808BRA,2025_32,6160
C00072,VW000035923BRA,2025_32,11900
C00072,V1001MR035,2025_32,80
C00072,V53342696BRA,2025_32,1764
C00072,VW000038990BRA,2025_32,4000
C00072,VW447251BRA,2025_32,1400
C00072,VW000037335BRA,2025_32,1260
C00072,V53343086BRA,2025_32,560
C00072,VW151616BRA,2025_32,1680
C00018,VW000095903,2025_33,4752
C00018,VW000058808,2025_33,455
C00018,VW000051918,2025_33,1821
C00018,VW000037397,2025_33,2106
C00250,VW241391POL,2025_33,4800
C00250,VW284514POL,2025_33,1680
C00250,VW000072687POL,2025_33,5040
C00250,VW000038990POL,2025_33,8000
C00303,VW000092467SLP,2025_33,23680
C00303,VW000040372SLP,2025_33,6888
C00303,VW000052297SLP,2025_33,1344
C00250,VW347551POL,2025_33,5600
C00018,VW151616,2025_33,8000
C00250,VW000068615POL,2025_33,7056
C00250,VW000022745POL,2025_33,1344
C00250,VW000095163POL,2025_33,12880
C00250,VW256713POL,2025_33,6480
C00303,VW000085272SLP,2025_33,840
C00018,V53512215,2025_33,208
C00018,VW000092467,2025_33,2792
C00018,VW000065335,2025_33,560
C00018,VW000054852,2025_33,19200
C00018,VW000007073,2025_33,1764
C00250,VW000092467POL,2025_33,3264
C00250,VW000026833POL,2025_33,560
C00250,VW000066590POL,2025_33,560
C00250,VW000074561POL,2025_33,1120
C00250,VW000095903POL,2025_33,1104
C00250,VW262948POL,2025_33,560
C00250,VW447832POL,2025_33,3864
C00250,VW000051919POL,2025_33,8120
C00018,V53342296,2025_33,768
C00303,VW000065106SLP,2025_33,2856
C00018,VW000035924,2025_33,10311
C00018,VW000027021,2025_33,441
C00018,VW000037335,2025_33,205
C00018,V53343106,2025_33,4410
C00018,VW000038990,2025_33,4000
C00018,V53342836,2025_33,441
C00018,VW000026780,2025_33,300
C00303,VW000095163SLP,2025_33,2240
C00303,VW000079423SLP,2025_33,3000
C00303,VW347551SLP,2025_33,4800
C00018,V53343086,2025_33,52
C00250,VW000067337POL,2025_33,168
C00250,VW000037397POL,2025_33,58400
C00250,VW000040372POL,2025_33,3360
C00250,VW000026780POL,2025_33,672
C00018,VW000035923,2025_33,206
C00018,VW000097898,2025_33,8400
C00303,VW447832SLP,2025_33,3040
C00303,VW000037397SLP,2025_33,10400
C00303,VW000026780SLP,2025_33,672
C00250,VW000079423POL,2025_33,6400
C00250,VW000037091POL,2025_33,280
C00250,VW000097898POL,2025_33,4600
C00072,VW447251BRA,2025_33,1540
C00072,VW000037335BRA,2025_33,1400
C00072,VW151616BRA,2025_33,1680
C00072,V53343086BRA,2025_33,700
C00072,VW000035923BRA,2025_33,13720
C00072,V53342696BRA,2025_33,2205
C00072,VW000038990BRA,2025_33,3200
C00072,VW000058808BRA,2025_33,6300
C00303,VW000052297SLP,2025_34,1344
C00303,VW000092467SLP,2025_34,23840
C00303,VW000040372SLP,2025_34,6888
C00018,VW000095903,2025_34,9504
C00018,VW000058808,2025_34,507
C00018,VW000037397,2025_34,2427
C00018,VW000051918,2025_34,2156
C00018,V53342636,2025_34,441
C00250,VW000038990POL,2025_34,8800
C00250,VW241391POL,2025_34,4000
C00250,VW347551POL,2025_34,2800
C00250,VW000072687POL,2025_34,4480
C00250,VW284514POL,2025_34,1120
C00018,VW000065335,2025_34,720
C00018,VW151616,2025_34,12800
C00250,VW256713POL,2025_34,5580
C00250,VW000095163POL,2025_34,13064
C00250,VW000022745POL,2025_34,1344
C00018,VW000007073,2025_34,3087
C00018,VW000054852,2025_34,25600
C00018,VW000092467,2025_34,3342
C00018,V53512215,2025_34,254
C00303,VW000085272SLP,2025_34,840
C00250,VW000092467POL,2025_34,4352
C00250,VW000068615POL,2025_34,7560
C00018,V53343086,2025_34,61
C00250,VW000067337POL,2025_34,336
C00250,VW000026780POL,2025_34,840
C00250,VW000037397POL,2025_34,56800
C00250,VW000079619POL,2025_34,1600
C00303,VW000026780SLP,2025_34,672
C00303,VW000037397SLP,2025_34,9600
C00303,VW000085271SLP,2025_34,168
C00303,VW447832SLP,2025_34,3040
C00018,VW000097898,2025_34,10500
C00018,VW000035923,2025_34,172
C00250,VW000040372POL,2025_34,3360
C00250,VW000079423POL,2025_34,8000
C00250,VW000097898POL,2025_34,5520
C00018,VW000038990,2025_34,4800
C00250,VW000074561POL,2025_34,1960
C00250,VW000066590POL,2025_34,560
C00250,VW000026833POL,2025_34,560
C00250,VW000095903POL,2025_34,920
C00250,VW000051919POL,2025_34,7560
C00250,VW447832POL,2025_34,3864
C00250,VW262948POL,2025_34,840
C00303,VW347551SLP,2025_34,4640
C00303,VW000079423SLP,2025_34,3600
C00018,VW000026780,2025_34,720
C00018,V53343106,2025_34,5733
C00018,VW000037335,2025_34,153
C00018,VW000035924,2025_34,14331
C00018,V53342836,2025_34,441
C00303,VW000065106SLP,2025_34,3024
C00018,V53342296,2025_34,974
C00303,VW000095163SLP,2025_34,2080
C00072,VW447251BRA,2025_34,1400
C00072,VW000037335BRA,2025_34,1400
C00072,VW151616BRA,2025_34,1680
C00072,V53343086BRA,2025_34,700
C00072,VW000058808BRA,2025_34,6440
C00072,V1001MR035,2025_34,240
C00072,V53342696BRA,2025_34,2205
C00072,VW000038990BRA,2025_34,4000
C00072,VW000035923BRA,2025_34,13860
C00303,VW000040372SLP,2025_35,6720
C00303,VW000092467SLP,2025_35,18880
C00303,VW000052297SLP,2025_35,1008
C00018,VW000058808,2025_35,422
C00018,VW000095903,2025_35,9504
C00018,VW000037397,2025_35,2429
C00018,V53342636,2025_35,882
C00018,VW000051918,2025_35,2164
C00250,VW000038990POL,2025_35,8000
C00250,VW241391POL,2025_35,4800
C00250,VW000072687POL,2025_35,4200
C00250,VW347551POL,2025_35,2800
C00018,VW151616,2025_35,12800
C00250,VW000022745POL,2025_35,1344
C00250,VW000095163POL,2025_35,13248
C00250,VW256713POL,2025_35,5040
C00303,VW000085272SLP,2025_35,672
C00018,V53512215,2025_35,245
C00018,VW000092467,2025_35,3198
C00018,VW000065335,2025_35,611
C00018,VW000007073,2025_35,3087
C00018,VW000054852,2025_35,26400
C00018,VW000068615,2025_35,480
C00250,VW000092467POL,2025_35,4896
C00250,VW000068615POL,2025_35,8064
C00250,VW000026833POL,2025_35,280
C00250,VW000074561POL,2025_35,1960
C00250,VW000066590POL,2025_35,560
C00250,VW000095903POL,2025_35,552
C00250,VW447832POL,2025_35,3128
C00250,VW262948POL,2025_35,560
C00250,VW000051919POL,2025_35,7840
C00303,VW000065106SLP,2025_35,2352
C00018,V53342836,2025_35,882
C00018,VW000037335,2025_35,103
C00018,VW000035924,2025_35,15132
C00018,V53343106,2025_35,5733
C00018,VW000027021,2025_35,441
C00018,VW000038990,2025_35,4000
C00303,VW000095163SLP,2025_35,1760
C00018,V53342296,2025_35,856
C00018,VW000037395,2025_35,1600
C00303,VW347551SLP,2025_35,3840
C00303,VW000079423SLP,2025_35,3000
C00125,V471.553D,2025_35,5600
C00018,V53343086,2025_35,58
C00250,VW000067337POL,2025_35,336
C00250,VW000079619POL,2025_35,800
C00250,VW000037397POL,2025_35,57600
C00250,VW000040372POL,2025_35,3360
C00250,VW000026780POL,2025_35,672
C00303,VW000026780SLP,2025_35,672
C00018,VW000035923,2025_35,168
C00303,VW447832SLP,2025_35,2400
C00018,VW000097898,2025_35,9617
C00303,VW000037397SLP,2025_35,8000
C00250,VW000097898POL,2025_35,5704
C00250,VW000079423POL,2025_35,8000
C00072,VW447251BRA,2025_35,2660
C00072,VW000037335BRA,2025_35,1260
C00072,V53343086BRA,2025_35,1260
C00072,VW151616BRA,2025_35,1260
C00072,V1001MR035,2025_35,160
C00072,VW000035923BRA,2025_35,12600
C00072,V53342696BRA,2025_35,1764
C00072,VW000038990BRA,2025_35,2400
C00072,VW000058808BRA,2025_35,7840
C00303,VW000085272SLP,2025_36,1008
C00250,VW000095163POL,2025_36,13616
C00250,VW256713POL,2025_36,5040
C00250,VW000022745POL,2025_36,1344
C00250,VW000092467POL,2025_36,4896
C00250,VW000068615POL,2025_36,7560
C00303,VW000052297SLP,2025_36,1344
C00303,VW000040372SLP,2025_36,6888
C00303,VW000092467SLP,2025_36,23840
C00250,VW241391POL,2025_36,4800
C00250,VW000072687POL,2025_36,3920
C00250,VW000038990POL,2025_36,8000
C00250,VW347551POL,2025_36,5600
C00303,VW347551SLP,2025_36,4800
C00303,VW000079423SLP,2025_36,3000
C00303,VW000065106SLP,2025_36,2856
C00303,VW000095163SLP,2025_36,2080
C00250,VW000066590POL,2025_36,560
C00250,VW000074561POL,2025_36,1680
C00250,VW000095903POL,2025_36,1288
C00250,VW447832POL,2025_36,3312
C00250,VW000051919POL,2025_36,7560
C00250,VW262948POL,2025_36,840
C00303,VW000026780SLP,2025_36,672
C00303,VW000037397SLP,2025_36,10400
C00303,VW447832SLP,2025_36,3040
C00250,VW000067337POL,2025_36,168
C00250,VW000037397POL,2025_36,56800
C00250,VW000026780POL,2025_36,672
C00250,VW000079619POL,2025_36,800
C00250,VW000040372POL,2025_36,3360
C00250,VW000097898POL,2025_36,5520
C00250,VW000079423POL,2025_36,8000
C00072,VW000058808BRA,2025_36,6020
C00072,V1001MR035,2025_36,80
C00072,VW000035923BRA,2025_36,13300
C00072,VW000038990BRA,2025_36,4000
C00072,V53342696BRA,2025_36,2205
C00072,VW151616BRA,2025_36,1680
C00072,V53343086BRA,2025_36,420
C00072,VW447251BRA,2025_36,1400
C00072,VW000037335BRA,2025_36,1540
C00303,VW000079423SLP,2025_37,1800
C00303,VW000095163SLP,2025_37,640
C00303,VW000065106SLP,2025_37,1680
C00303,VW347551SLP,2025_37,4000
C00250,VW000074561POL,2025_37,1960
C00250,VW000066590POL,2025_37,560
C00250,VW262948POL,2025_37,840
C00250,VW447832POL,2025_37,3128
C00250,VW000051919POL,2025_37,7560
C00250,VW000095903POL,2025_37,736
C00250,VW000026780POL,2025_37,672
C00250,VW000067337POL,2025_37,336
C00250,VW000079619POL,2025_37,1600
C00250,VW000079423POL,2025_37,7200
C00250,VW000037397POL,2025_37,56800
C00303,VW000026780SLP,2025_37,2016
C00303,VW000037397SLP,2025_37,7200
C00303,VW447832SLP,2025_37,2080
C00250,VW000040372POL,2025_37,3360
C00250,VW000097898POL,2025_37,5520
C00303,VW000040372SLP,2025_37,5040
C00303,VW000052297SLP,2025_37,1176
C00303,VW000092467SLP,2025_37,19520
C00250,VW000038990POL,2025_37,8800
C00250,VW241391POL,2025_37,4800
C00250,VW000072687POL,2025_37,3920
C00250,VW347551POL,2025_37,5600
C00250,VW000022745POL,2025_37,1344
C00250,VW000068615POL,2025_37,7728
C00250,VW256713POL,2025_37,5040
C00250,VW000095163POL,2025_37,13248
C00303,VW000085272SLP,2025_37,840
C00250,VW000092467POL,2025_37,4624
C00072,VW000058808BRA,2025_37,4900
C00072,V1001MR035,2025_37,160
C00072,V53342696BRA,2025_37,2205
C00072,VW000038990BRA,2025_37,3200
C00072,VW000035923BRA,2025_37,11900
C00072,VW447251BRA,2025_37,980
C00072,VW000037335BRA,2025_37,1260
C00072,VW151616BRA,2025_37,1540
C00072,V53343086BRA,2025_37,420
C00303,VW347551SLP,2025_38,4320
C00303,VW000079423SLP,2025_38,1200
C00303,VW000065106SLP,2025_38,1680
C00303,VW000095163SLP,2025_38,800
C00250,VW000066590POL,2025_38,560
C00250,VW000074561POL,2025_38,1960
C00250,VW000051919POL,2025_38,6440
C00250,VW447832POL,2025_38,3496
C00250,VW262948POL,2025_38,840
C00250,VW000095903POL,2025_38,1104
C00250,VW000067337POL,2025_38,168
C00250,VW000037397POL,2025_38,54400
C00250,VW000026780POL,2025_38,840
C00250,VW000040372POL,2025_38,3360
C00250,VW000079619POL,2025_38,800
C00303,VW000037397SLP,2025_38,7200
C00303,VW000026780SLP,2025_38,1848
C00303,VW447832SLP,2025_38,2560
C00250,VW000079423POL,2025_38,8000
C00250,VW000097898POL,2025_38,5520
C00303,VW000092467SLP,2025_38,19840
C00250,VW000038990POL,2025_38,8800
C00250,VW241391POL,2025_38,4800
C00303,VW000052297SLP,2025_38,1176
C00303,VW000040372SLP,2025_38,5040
C00125,VW000023134,2025_38,175
C00250,VW000072687POL,2025_38,4200
C00250,VW347551POL,2025_38,2800
C00250,VW000095163POL,2025_38,13064
C00250,VW000068615POL,2025_38,7560
C00250,VW000022745POL,2025_38,1176
C00250,VW256713POL,2025_38,5400
C00303,VW000085272SLP,2025_38,1008
C00250,VW000092467POL,2025_38,4624
C00132,VW000020607,2025_38,800
C00072,VW000058808BRA,2025_38,4760
C00072,VW000035923BRA,2025_38,9800
C00072,VW000038990BRA,2025_38,2400
C00072,V53342696BRA,2025_38,1323
C00072,VW000037335BRA,2025_38,1120
C00072,VW447251BRA,2025_38,1400
C00072,VW151616BRA,2025_38,1260
C00072,V53343086BRA,2025_38,560
C00303,VW000079423SLP,2025_39,1200
C00303,VW347551SLP,2025_39,4160
C00303,VW000065106SLP,2025_39,1848
C00303,VW000095163SLP,2025_39,800
C00250,VW000074561POL,2025_39,1680
C00250,VW000066590POL,2025_39,840
C00250,VW000095903POL,2025_39,920
C00250,VW000051919POL,2025_39,5880
C00250,VW447832POL,2025_39,3312
C00250,VW262948POL,2025_39,840
C00250,VW000067337POL,2025_39,336
C00250,VW000037397POL,2025_39,54400
C00250,VW000079619POL,2025_39,1600
C00250,VW000026780POL,2025_39,672
C00250,VW000040372POL,2025_39,3360
C00303,VW000026780SLP,2025_39,2016
C00303,VW447832SLP,2025_39,2560
C00303,VW000037397SLP,2025_39,8000
C00250,VW000079423POL,2025_39,8800
C00250,VW000097898POL,2025_39,5704
C00303,VW000040372SLP,2025_39,5040
C00303,VW000052297SLP,2025_39,1176
C00303,VW000092467SLP,2025_39,20000
C00250,VW000038990POL,2025_39,8800
C00250,VW241391POL,2025_39,4800
C00250,VW000072687POL,2025_39,4200
C00250,VW347551POL,2025_39,2800
C00250,VW000095163POL,2025_39,13064
C00250,VW000022745POL,2025_39,1176
C00250,VW000068615POL,2025_39,7224
C00250,VW256713POL,2025_39,5400
C00303,VW000085272SLP,2025_39,840
C00250,VW000092467POL,2025_39,3808
C00072,VW000035923BRA,2025_39,11900
C00072,VW000024158,2025_39,240
C00072,V53342696BRA,2025_39,1764
C00072,VW000038990BRA,2025_39,3200
C00072,VW000058808BRA,2025_39,4900
C00072,VW000037335BRA,2025_39,1260
C00072,VW447251BRA,2025_39,980
C00072,VW151616BRA,2025_39,1540
C00072,V53343086BRA,2025_39,420
C00303,VW000040372SLP,2025_40,4032
C00303,VW000052297SLP,2025_40,840
C00303,VW000092467SLP,2025_40,15840
C00250,VW000038990POL,2025_40,8800
C00250,VW241391POL,2025_40,4000
C00250,VW000072687POL,2025_40,4200
C00250,VW347551POL,2025_40,5600
C00250,VW000095163POL,2025_40,13064
C00250,VW000022745POL,2025_40,1176
C00250,VW256713POL,2025_40,5580
C00303,VW000085272SLP,2025_40,672
C00250,VW000092467POL,2025_40,3808
C00250,VW000068615POL,2025_40,7224
C00250,VW000037397POL,2025_40,54400
C00250,VW000067337POL,2025_40,336
C00250,VW000026780POL,2025_40,672
C00250,VW000040372POL,2025_40,3360
C00250,VW000079619POL,2025_40,800
C00303,VW000026780SLP,2025_40,1680
C00303,VW000037397SLP,2025_40,5600
C00303,VW447832SLP,2025_40,1920
C00250,VW000097898POL,2025_40,5520
C00250,VW000079423POL,2025_40,8000
C00250,VW000066590POL,2025_40,560
C00250,VW000074561POL,2025_40,1680
C00250,VW000051919POL,2025_40,5880
C00250,VW262948POL,2025_40,560
C00250,VW447832POL,2025_40,3312
C00250,VW000095903POL,2025_40,736
C00303,VW347551SLP,2025_40,3520
C00303,VW000079423SLP,2025_40,1200
C00303,VW000095163SLP,2025_40,640
C00018,V53342296,2025_40,3416
C00018,V53342676,2025_40,441
C00018,VW000037395,2025_40,4000
C00018,VW000026780,2025_40,1205
C00018,V53343106,2025_40,22932
C00018,VW000038990,2025_40,16800
C00018,VW000027021,2025_40,882
C00018,VW000035924,2025_40,60873
C00018,VW000037335,2025_40,748
C00018,V53342836,2025_40,3528
C00018,VW000035923,2025_40,767
C00018,VW000097898,2025_40,52569
C00018,VW000067337,2025_40,75
C00018,V53343086,2025_40,239
C00018,VW000068615,2025_40,840
C00018,VW000007073,2025_40,12789
C00018,V53512215,2025_40,979
C00018,VW000054852,2025_40,99200
C00018,VW151616,2025_40,73600
C00018,VW000065335,2025_40,2411
C00018,VW000092467,2025_40,14216
C00018,V53342696,2025_40,441
C00018,VW000051918,2025_40,8785
C00018,V53342636,2025_40,2646
C00018,VW000058808,2025_40,1840
C00018,VW000095903,2025_40,35640
C00072,V53343086BRA,2025_40,420
C00072,VW151616BRA,2025_40,1260
C00072,VW000037335BRA,2025_40,1120
C00072,VW447251BRA,2025_40,1120
C00072,VW000058808BRA,2025_40,4340
C00072,V53342696BRA,2025_40,1764
C00072,VW000035923BRA,2025_40,9800
C00072,VW000038990BRA,2025_40,3200
C00125,VW000023134,2025_41,175
C00303,VW000052297SLP,2025_41,1008
C00303,VW000092467SLP,2025_41,15360
C00303,VW000040372SLP,2025_41,4536
C00250,VW000038990POL,2025_41,8800
C00250,VW241391POL,2025_41,4800
C00250,VW347551POL,2025_41,2800
C00250,VW000072687POL,2025_41,4200
C00250,VW000095163POL,2025_41,13064
C00250,VW000022745POL,2025_41,1176
C00250,VW256713POL,2025_41,5400
C00303,VW000085272SLP,2025_41,840
C00250,VW000068615POL,2025_41,7224
C00250,VW000092467POL,2025_41,3808
C00125,V471.553D,2025_41,5600
C00303,VW000079423SLP,2025_41,1200
C00303,VW347551SLP,2025_41,3520
C00303,VW000095163SLP,2025_41,800
C00250,VW000074561POL,2025_41,1960
C00250,VW000066590POL,2025_41,560
C00250,VW000095903POL,2025_41,1288
C00250,VW262948POL,2025_41,840
C00250,VW000051919POL,2025_41,5880
C00250,VW447832POL,2025_41,3312
C00250,VW000067337POL,2025_41,168
C00250,VW000037397POL,2025_41,53600
C00250,VW000079619POL,2025_41,1600
C00250,VW000026780POL,2025_41,672
C00250,VW000079423POL,2025_41,8000
C00250,VW000040372POL,2025_41,3360
C00303,VW000026780SLP,2025_41,1344
C00303,VW447832SLP,2025_41,2080
C00303,VW000037397SLP,2025_41,6400
C00250,VW000097898POL,2025_41,5704
C00072,VW000038990BRA,2025_41,2400
C00072,V53342696BRA,2025_41,1323
C00072,VW000035923BRA,2025_41,9660
C00072,VW000058808BRA,2025_41,4900
C00072,VW000037335BRA,2025_41,980
C00072,VW447251BRA,2025_41,1540
C00072,VW151616BRA,2025_41,1260
C00072,V53343086BRA,2025_41,560
C00303,VW347551SLP,2025_42,4960
C00303,VW000079423SLP,2025_42,2400
C00303,VW000095163SLP,2025_42,1280
C00250,VW000066590POL,2025_42,560
C00250,VW000074561POL,2025_42,1680
C00250,VW447832POL,2025_42,3312
C00250,VW000051919POL,2025_42,5880
C00250,VW262948POL,2025_42,840
C00250,VW000095903POL,2025_42,920
C00250,VW000067337POL,2025_42,336
C00250,VW000037397POL,2025_42,54400
C00250,VW000026780POL,2025_42,840
C00250,VW000079619POL,2025_42,800
C00303,VW000026780SLP,2025_42,168
C00303,VW000037397SLP,2025_42,10400
C00303,VW447832SLP,2025_42,2880
C00303,VW000085271SLP,2025_42,168
C00250,VW000079423POL,2025_42,8800
C00250,VW000097898POL,2025_42,5520
C00250,VW000040372POL,2025_42,3360
C00303,VW000092467SLP,2025_42,17600
C00303,VW000040372SLP,2025_42,7056
C00303,VW000052297SLP,2025_42,1344
C00250,VW000038990POL,2025_42,8800
C00250,VW241391POL,2025_42,4800
C00250,VW347551POL,2025_42,2800
C00250,VW000072687POL,2025_42,4200
C00250,VW000095163POL,2025_42,13064
C00250,VW256713POL,2025_42,5580
C00250,VW000022745POL,2025_42,1176
C00250,VW000068615POL,2025_42,7224
C00303,VW000085272SLP,2025_42,672
C00250,VW000092467POL,2025_42,3808
C00072,VW000058808BRA,2025_42,5740
C00072,V1001MR035,2025_42,80
C00072,VW000035923BRA,2025_42,12740
C00072,VW000038990BRA,2025_42,3200
C00072,V53342696BRA,2025_42,2205
C00072,VW000037335BRA,2025_42,840
C00072,VW447251BRA,2025_42,1400
C00072,VW151616BRA,2025_42,1680
C00072,V53343086BRA,2025_42,560
C00303,VW347551SLP,2025_43,4960
C00303,VW000095163SLP,2025_43,1280
C00250,VW000074561POL,2025_43,1680
C00250,VW000066590POL,2025_43,560
C00250,VW000095903POL,2025_43,920
C00250,VW447832POL,2025_43,3496
C00250,VW262948POL,2025_43,560
C00250,VW000051919POL,2025_43,7000
C00250,VW000067337POL,2025_43,168
C00250,VW000079619POL,2025_43,800
C00250,VW000040372POL,2025_43,3360
C00250,VW000026780POL,2025_43,672
C00250,VW000037397POL,2025_43,59200
C00303,VW000026780SLP,2025_43,168
C00303,VW000037397SLP,2025_43,9600
C00303,VW447832SLP,2025_43,3040
C00250,VW000079423POL,2025_43,8000
C00250,VW000097898POL,2025_43,5704
C00303,VW000052297SLP,2025_43,1344
C00303,VW000040372SLP,2025_43,7056
C00303,VW000092467SLP,2025_43,17440
C00250,VW000038990POL,2025_43,8800
C00250,VW241391POL,2025_43,5600
C00250,VW347551POL,2025_43,5600
C00250,VW000072687POL,2025_43,4480
C00250,VW000095163POL,2025_43,14352
C00250,VW000022745POL,2025_43,1008
C00250,VW000068615POL,2025_43,8232
C00250,VW256713POL,2025_43,6840
C00303,VW000085272SLP,2025_43,840
C00250,VW000092467POL,2025_43,4080
C00072,VW000058808BRA,2025_43,5880
